id,hotel_id,v2_common_hotel_id,name,description,room_category_id,thumbnail,max_adults,max_children,created_at,updated_at,size_sqft
439,0,602,Backfill Test Room Fresh 1786433647,,,https://cdn.example/f.jpg,,,2026-08-11 07:34:08,2026-08-11 07:34:08,250
440,0,602,Backfill Test Room ZZZ 1786433647,,,https://cdn.example/a.jpg,,,2026-08-11 07:34:09,2026-08-11 07:34:10,431
441,0,602,Backfill Test Room Fresh 1786433675,,,https://cdn.example/f.jpg,,,2026-08-11 07:34:36,2026-08-11 07:34:36,250
442,0,602,Backfill Test Room ZZZ 1786433675,,,https://cdn.example/a.jpg,,,2026-08-11 07:34:37,2026-08-11 07:34:39,431
443,0,602,Backfill Test Room Fresh 1786433690,,,https://cdn.example/f.jpg,,,2026-08-11 07:34:51,2026-08-11 07:34:51,250
444,0,602,Backfill Test Room ZZZ 1786433690,,,https://cdn.example/a.jpg,,,2026-08-11 07:34:51,2026-08-11 07:34:53,431
445,0,602,Backfill Test Room Fresh 1786433696,,,https://cdn.example/f.jpg,,,2026-08-11 07:34:57,2026-08-11 07:34:57,250
446,0,602,Backfill Test Room ZZZ 1786433696,,,https://cdn.example/a.jpg,,,2026-08-11 07:34:58,2026-08-11 07:35:00,431
447,0,602,Backfill Test Room Fresh 1786433731.098809,,,https://cdn.example/f.jpg,,,2026-08-11 07:35:32,2026-08-11 07:35:32,250
448,0,602,Backfill Test Room ZZZ 1786433731.098809,,,https://cdn.example/a.jpg,,,2026-08-11 07:35:32,2026-08-11 07:35:34,431
449,0,602,Backfill Test Room Fresh 1786433939.378752,,,https://cdn.example/f.jpg,,,2026-08-11 07:39:00,2026-08-11 07:39:00,250
450,0,602,Backfill Test Room ZZZ 1786433939.378752,,,https://cdn.example/a.jpg,,,2026-08-11 07:39:01,2026-08-11 07:39:03,431
451,0,7671,Studio Apartment,,10,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/552354869ea867f674e96cfdde5ea73c.jpg,,,2026-08-11 07:41:19,2026-08-11 07:41:19,
452,0,85543,Standard Room Twin Beds,,25,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/f22bf6366a258e7c446896e25eb6d8c9.jpg,,,2026-08-11 07:43:37,2026-08-11 07:43:37,
453,0,85543,Standard Room,,25,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/f22bf6366a258e7c446896e25eb6d8c9.jpg,,,2026-08-11 07:43:37,2026-08-11 07:43:37,
454,0,85543,Classic Room,,25,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/40c9ae0d84beb99dba04e0021f0aa917.jpg,,,2026-08-11 07:43:37,2026-08-11 07:43:37,
455,0,85543,King Room - Non-Smoking,,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/22bdd8ad88be504bd804c0ec0fa08522.jpg,,,2026-08-11 07:43:38,2026-08-11 07:43:38,323
456,0,85543,Classic Twin Room,,25,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/9005bd45f3ff32a9aa87ff150a497304.jpg,,,2026-08-11 07:43:39,2026-08-11 07:43:39,323
457,0,85543,King Room - Mobility Access/Non-Smoking,,18,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/22bdd8ad88be504bd804c0ec0fa08522.jpg,,,2026-08-11 07:43:40,2026-08-11 07:43:40,323
458,0,85543,Room,,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/f22bf6366a258e7c446896e25eb6d8c9.jpg,,,2026-08-11 07:43:41,2026-08-11 07:43:41,
459,0,85543,Room Accessible,,18,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/f22bf6366a258e7c446896e25eb6d8c9.jpg,,,2026-08-11 07:43:42,2026-08-11 07:43:42,
460,0,85543,Classic Triple Room,,19,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/9005bd45f3ff32a9aa87ff150a497304.jpg,,,2026-08-11 07:43:42,2026-08-11 07:43:42,323
461,0,85543,King Suite - Non-Smoking,,8,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/8a58c4544d3f80d4a28de8b128365ffe.jpg,,,2026-08-11 07:43:43,2026-08-11 07:43:43,538
462,0,602,Backfill Test Room Fresh 1786435030.908825,,,https://cdn.example/f.jpg,,,2026-08-11 07:57:11,2026-08-11 07:57:11,250
463,0,602,Backfill Test Room ZZZ 1786435030.908825,,,https://cdn.example/a.jpg,,,2026-08-11 07:57:12,2026-08-11 07:57:14,431
464,0,602,Deluxe Studio With Free Beach Transfer,,10,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/521df2c57a4531d6d7968197261f1f81.jpg,,,2026-08-11 11:32:37,2026-08-12 11:26:07,398
465,0,602,Deluxe Studio 2 Single Bed,,10,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/521df2c57a4531d6d7968197261f1f81.jpg,,,2026-08-11 11:32:37,2026-08-11 11:32:37,398
466,0,602,Deluxe One Bedroom Apartment With Free Beach Transfer,,11,,,,2026-08-11 11:32:38,2026-08-11 11:32:38,
467,0,602,Deluxe One Bedroom Apartment,,11,,,,2026-08-11 11:32:38,2026-08-11 11:32:38,
468,0,602,Premier One Bedroom Apartment With Free Beach Transfer,,11,,,,2026-08-11 11:32:38,2026-08-11 11:32:38,
469,0,602,Premier One Bedroom Apartment,,11,,,,2026-08-11 11:32:38,2026-08-11 11:32:38,
470,0,602,Two Bedroom Deluxe City View Apartment With Free Beach Transfer,,12,,,,2026-08-11 11:32:39,2026-08-11 11:32:39,
471,0,602,Deluxe Two Bedroom Apartment With City View,,12,,,,2026-08-11 11:32:39,2026-08-11 11:32:39,
472,0,602,Two Bedroom Villa City View With Free Beach Transfer,,4,,,,2026-08-11 11:32:39,2026-08-11 11:32:39,
473,0,604,Room Standard Room Residence,,15,,,,2026-08-11 11:33:08,2026-08-11 11:33:08,
474,0,604,Standard Room Residence,,15,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/0cd4cf084a66a642f8ceded545ebac66.jpg,,,2026-08-11 11:33:08,2026-08-12 11:26:55,409
475,0,604,Standard Room With Room Only For 10 Adults,,25,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/0cd4cf084a66a642f8ceded545ebac66.jpg,,,2026-08-11 11:33:08,2026-08-12 11:26:56,409
476,0,604,"Standard Room Residence Comfortable Room, Resort Or Sea View, Private Balcony 1 Double Bed",,15,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/0cd4cf084a66a642f8ceded545ebac66.jpg,,,2026-08-11 11:33:08,2026-08-12 11:26:57,409
477,0,604,Room Assigned On Arrival,,26,,,,2026-08-11 11:33:08,2026-08-11 11:33:08,
478,0,604,Apartment,,15,,,,2026-08-11 11:33:09,2026-08-11 11:33:09,
479,0,604,Premier Lagoon View,,22,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/0e6d8906d401e2c65624e98bead03db6.jpg,,,2026-08-11 11:33:09,2026-08-12 11:26:58,506
480,0,604,Deluxe Lagoon View,,23,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/22a5c8a1a7a53c724b467e4e2c78539c.jpg,,,2026-08-11 11:33:09,2026-08-12 11:27:00,560
481,0,604,Double Or Twin Premier Lagoon View Room,,22,,,,2026-08-11 11:33:09,2026-08-11 11:33:09,
482,0,604,Premier Lagoon View King Or Twin,,22,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/0e6d8906d401e2c65624e98bead03db6.jpg,,,2026-08-11 11:33:09,2026-08-12 11:27:27,506
483,0,604,Apartment 1 Bedroom,,11,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/5c274aab2e9569ecf37a79655d0280bd.jpg,,,2026-08-11 11:33:09,2026-08-12 11:27:00,1152
484,0,604,Premier,,22,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/0e6d8906d401e2c65624e98bead03db6.jpg,,,2026-08-11 11:33:10,2026-08-12 11:27:01,506
485,0,604,One Bedroom Standard Apartment,,11,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/5c274aab2e9569ecf37a79655d0280bd.jpg,,,2026-08-11 11:33:10,2026-08-12 11:27:01,1152
486,0,604,"One Bedroom Apartment Separate Living Room, Fully Equipped Kitchen, Dining Area 1 Double Bed",,11,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/5c274aab2e9569ecf37a79655d0280bd.jpg,,,2026-08-11 11:33:10,2026-08-12 11:27:01,1152
487,0,604,One Bedroom Apartment With Room Only For 10 Adults,,11,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/5c274aab2e9569ecf37a79655d0280bd.jpg,,,2026-08-11 11:33:11,2026-08-12 11:27:02,1152
488,0,604,Premier Lagoon View Room With Room Only For 10 Adults,,22,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/0e6d8906d401e2c65624e98bead03db6.jpg,,,2026-08-11 11:33:11,2026-08-12 11:27:02,506
489,0,604,Double Or Twin Deluxe Lagoon View Room,,23,,,,2026-08-11 11:33:11,2026-08-11 11:33:11,
490,0,604,"Premier Lagoon View Room Private Balcony, Lagoon Views, Relaxing Seating Area 2 Twin Beds",,22,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/0e6d8906d401e2c65624e98bead03db6.jpg,,,2026-08-11 11:33:11,2026-08-12 11:27:03,506
491,0,604,"Premier Lagoon View Room Private Balcony, Lagoon Views, Relaxing Seating Area 1 King Bed",,22,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/0e6d8906d401e2c65624e98bead03db6.jpg,,,2026-08-11 11:33:11,2026-08-12 11:27:03,506
492,0,604,Deluxe Lagoon View King Or Twin,,23,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/22a5c8a1a7a53c724b467e4e2c78539c.jpg,,,2026-08-11 11:33:11,2026-08-12 11:27:09,560
493,0,604,Lagoon View,,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/22a5c8a1a7a53c724b467e4e2c78539c.jpg,,,2026-08-11 11:33:12,2026-08-12 11:27:04,560
494,0,604,Premier Room,,22,,,,2026-08-11 11:33:12,2026-08-11 11:33:12,
495,0,604,Lotus Lagoon View Room Adults Only,,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/f7fd7d787a532642d9733344c5fcef4e.jpg,,,2026-08-11 11:33:12,2026-08-11 11:33:12,506
496,0,604,Twin/Double Room De Luxe Lagoon View,,23,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/22a5c8a1a7a53c724b467e4e2c78539c.jpg,,,2026-08-11 11:33:13,2026-08-12 11:27:05,560
497,0,604,Premier Lagoon Access,,22,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/eb0ab19d04ebd314326b9b2b51457e98.jpg,,,2026-08-11 11:33:13,2026-08-12 11:27:07,506
498,0,604,"Lotus Lagoon View Room Adults Only, Private Balcony, Lagoon Views, Adults Only Swimming Lagoon 2 Twin Beds",,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/f7fd7d787a532642d9733344c5fcef4e.jpg,,,2026-08-11 11:33:13,2026-08-12 11:27:07,506
499,0,604,"Lotus Lagoon View Room Adults Only, Private Balcony, Lagoon Views, Adults Only Swimming Lagoon 1 King Bed",,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/f7fd7d787a532642d9733344c5fcef4e.jpg,,,2026-08-11 11:33:13,2026-08-12 11:27:07,506
500,0,604,"Lotus Lagoon View Room Adults Only, Private Balcony, Lagoon Views, Adults Only Swimming Lagoon , 1 King Bed",,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/f7fd7d787a532642d9733344c5fcef4e.jpg,,,2026-08-11 11:33:13,2026-08-12 11:27:08,506
501,0,604,Double Or Twin Premier Lagoon Access Room,,22,,,,2026-08-11 11:33:14,2026-08-11 11:33:14,
502,0,604,Lotus Lagoon View Room Adults Only With Room Only For 10 Adults,,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/f7fd7d787a532642d9733344c5fcef4e.jpg,,,2026-08-11 11:33:14,2026-08-12 11:27:08,506
503,0,604,Premier Lagoon Access King Or Twin,,22,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/eb0ab19d04ebd314326b9b2b51457e98.jpg,,,2026-08-11 11:33:14,2026-08-12 11:27:27,506
504,0,604,"Deluxe Lagoon View Room Private Balcony, Lagoon Views, Relaxing Seating Area 2 Twin Beds",,23,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/22a5c8a1a7a53c724b467e4e2c78539c.jpg,,,2026-08-11 11:33:14,2026-08-12 11:27:09,560
505,0,604,"Deluxe Lagoon View Room Private Balcony, Lagoon Views, Relaxing Seating Area 1 King Bed",,23,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/22a5c8a1a7a53c724b467e4e2c78539c.jpg,,,2026-08-11 11:33:14,2026-08-12 11:27:09,560
506,0,604,Deluxe Lagoon View Room With Room Only For 10 Adults,,23,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/22a5c8a1a7a53c724b467e4e2c78539c.jpg,,,2026-08-11 11:33:14,2026-08-12 11:27:10,560
507,0,604,Deluxe Lagoon Access,,23,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/3abf942707721cec1ebfbf963589b7c8.jpg,,,2026-08-11 11:33:15,2026-08-12 11:27:11,560
508,0,604,Lotus Lagoon View Room – Adults Only,,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/f7fd7d787a532642d9733344c5fcef4e.jpg,,,2026-08-11 11:33:15,2026-08-12 11:27:12,506
509,0,604,Deluxe Room,,23,,,,2026-08-11 11:33:15,2026-08-11 11:33:15,
510,0,604,Double Or Twin Deluxe Lagoon Access Room,,23,,,,2026-08-11 11:33:15,2026-08-11 11:33:15,
511,0,604,Lotus Lagoon View (Adults Only),,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/f7fd7d787a532642d9733344c5fcef4e.jpg,,,2026-08-11 11:33:15,2026-08-12 11:27:12,506
512,0,604,Deluxe Lagoon Access King Or Twin,,23,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/3abf942707721cec1ebfbf963589b7c8.jpg,,,2026-08-11 11:33:15,2026-08-12 11:27:15,560
513,0,604,"Premier Lagoon Access Room Direct Lagoon Access, Private Terrace, Spacious Layout 1 Twin Bed",,22,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/eb0ab19d04ebd314326b9b2b51457e98.jpg,,,2026-08-11 11:33:16,2026-08-12 11:27:13,506
514,0,604,"Premier Lagoon Access Room Direct Lagoon Access, Private Terrace, Spacious Layout 1 King Bed",,22,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/eb0ab19d04ebd314326b9b2b51457e98.jpg,,,2026-08-11 11:33:16,2026-08-12 11:27:13,506
515,0,604,Twin/Double Room De Luxe Lagoon Access,,23,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/3abf942707721cec1ebfbf963589b7c8.jpg,,,2026-08-11 11:33:16,2026-08-12 11:27:14,560
516,0,604,Lagoon Access,,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/3abf942707721cec1ebfbf963589b7c8.jpg,,,2026-08-11 11:33:16,2026-08-12 11:27:14,560
517,0,604,Apartment 2 Bedrooms,,12,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/5940323e8e2e6c327f7a3133a8c8991c.jpg,,,2026-08-11 11:33:16,2026-08-12 11:27:15,1765
518,0,604,"Deluxe Lagoon Access Room Direct Lagoon Access, Private Terrace, Spacious Layout 1 King Bed",,23,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/3abf942707721cec1ebfbf963589b7c8.jpg,,,2026-08-11 11:33:17,2026-08-12 11:27:15,560
519,0,604,"Deluxe Lagoon Access Room Direct Lagoon Access, Private Terrace, Spacious Layout 2 Twin Beds",,23,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/3abf942707721cec1ebfbf963589b7c8.jpg,,,2026-08-11 11:33:17,2026-08-12 11:27:16,560
520,0,604,Lotus Lagoon Access Room Adults Only,,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/34afe5493eb04207580a730e68b40b2c.jpg,,,2026-08-11 11:33:17,2026-08-11 11:33:17,506
521,0,604,Deluxe Lagoon Access Room With Room Only For 10 Adults,,23,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/3abf942707721cec1ebfbf963589b7c8.jpg,,,2026-08-11 11:33:18,2026-08-12 11:27:17,560
522,0,604,"Lotus Lagoon Access Room Adults Only, Direct Lagoon Access, Private Terrace, Adults Only Swimming 1 King Bed",,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/80759e168710d9c454fd484a15febc97.jpg,,,2026-08-11 11:33:18,2026-08-12 11:27:17,506
523,0,604,"Lotus Lagoon Access Room Adults Only, Direct Lagoon Access, Private Terrace, Adults Only Swimming 1 Twin Bed",,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/80759e168710d9c454fd484a15febc97.jpg,,,2026-08-11 11:33:18,2026-08-12 11:27:18,506
524,0,604,Two Bedroom Standard Apartment,,12,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/5940323e8e2e6c327f7a3133a8c8991c.jpg,,,2026-08-11 11:33:19,2026-08-12 11:27:18,1765
525,0,604,"Lotus Lagoon Access Room Adults Only, Direct Lagoon Access, Private Terrace, Adults Only Swimming , 1 King Bed",,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/80759e168710d9c454fd484a15febc97.jpg,,,2026-08-11 11:33:19,2026-08-12 11:27:18,506
526,0,604,"Two Bedroom Apartment Separate Living Room, Fully Equipped Kitchen, Dining Area 1 Double Bed",,12,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/5940323e8e2e6c327f7a3133a8c8991c.jpg,,,2026-08-11 11:33:19,2026-08-12 11:27:19,1765
527,0,604,Lotus Lagoon Access Room Adults Only With Room Only For 10 Adults,,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/80759e168710d9c454fd484a15febc97.jpg,,,2026-08-11 11:33:19,2026-08-12 11:27:19,506
528,0,604,Two Bedroom Apartment With Room Only For 10 Adults,,12,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/5940323e8e2e6c327f7a3133a8c8991c.jpg,,,2026-08-11 11:33:19,2026-08-12 11:27:21,1765
529,0,604,Lotus Lagoon Access Room – Adults Only,,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/80759e168710d9c454fd484a15febc97.jpg,,,2026-08-11 11:33:19,2026-08-12 11:27:23,506
530,0,604,Lotus Lagoon Access (Adults Only),,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/80759e168710d9c454fd484a15febc97.jpg,,,2026-08-11 11:33:19,2026-08-12 11:27:22,506
531,0,604,Villa 1 Bedroom Over Water,,3,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/892f6f2acc907f0336379d8d28b143cf.jpg,,,2026-08-11 11:33:20,2026-08-12 11:27:23,1141
532,0,604,Villa One Bedroom Over Water Villa,,3,,,,2026-08-11 11:33:20,2026-08-11 11:33:20,
533,0,604,"One Bedroom Over Water Villa, Overwater Location, Sea View, Private Terrace 1 King Bed",,3,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/892f6f2acc907f0336379d8d28b143cf.jpg,,,2026-08-11 11:33:20,2026-08-12 11:27:23,1141
534,0,604,One Bedroom Over Water Villa With Room Only For 10 Adults,,3,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/892f6f2acc907f0336379d8d28b143cf.jpg,,,2026-08-11 11:33:20,2026-08-12 11:27:24,1141
535,0,604,Twin/Double Room Premier,,22,,,,2026-08-11 11:33:20,2026-08-11 11:33:20,
536,0,604,Villa 1 Bedroom,,4,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/892f6f2acc907f0336379d8d28b143cf.jpg,,,2026-08-11 11:33:21,2026-08-12 11:27:25,1141
537,0,604,"One Bedroom Beach Pool Villa Private Pool, Sea View, Beachfront Location, Private Terrace 1 King Bed",,4,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/5536c606f4eb67ccb774542ddfeb5572.jpg,,,2026-08-11 11:33:21,2026-08-12 11:27:25,915
538,0,604,One Bedroom Beach Pool Villa With Room Only For 10 Adults,,4,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/5536c606f4eb67ccb774542ddfeb5572.jpg,,,2026-08-11 11:33:21,2026-08-12 11:27:25,915
539,0,604,Villa 1 Bedroom Pool Beach,,4,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/5536c606f4eb67ccb774542ddfeb5572.jpg,,,2026-08-11 11:33:21,2026-08-12 11:27:26,915
540,0,604,Apartment One Bedroom Apartment,,11,,,,2026-08-11 11:33:21,2026-08-11 11:33:21,
541,0,604,Apartment Two Bedroom Apartment,,12,,,,2026-08-11 11:33:22,2026-08-11 11:33:22,
542,0,604,Single Room De Luxe Lagoon View,,23,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/22a5c8a1a7a53c724b467e4e2c78539c.jpg,,,2026-08-11 11:33:22,2026-08-12 11:27:27,560
543,0,604,Lotus Lagoon View Room,,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/f7fd7d787a532642d9733344c5fcef4e.jpg,,,2026-08-11 11:33:22,2026-08-12 11:27:06,506
544,0,604,Single Room De Luxe Lagoon Access,,23,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/3abf942707721cec1ebfbf963589b7c8.jpg,,,2026-08-11 11:33:22,2026-08-12 11:27:28,560
545,0,604,Lotus Lagoon Access Room,,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/80759e168710d9c454fd484a15febc97.jpg,,,2026-08-11 11:33:22,2026-08-12 11:27:17,506
546,0,604,Single Room Premier,,22,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/0e6d8906d401e2c65624e98bead03db6.jpg,,,2026-08-11 11:33:22,2026-08-12 11:27:28,506
547,0,605,Deluxe Room With Balcony,,23,,,,2026-08-11 11:33:38,2026-08-11 11:33:38,
548,0,605,King Studio,,10,,,,2026-08-11 11:33:38,2026-08-11 11:33:38,
549,0,605,Twin Studio,,10,,,,2026-08-11 11:33:38,2026-08-11 11:33:38,
550,0,605,Deluxe Room Sea View,,23,,,,2026-08-11 11:33:38,2026-08-11 11:33:38,
551,0,605,Twin Guest Room With Balcony (2 Twin Beds) Package Rate,,26,,,,2026-08-11 11:33:38,2026-08-11 11:33:38,
552,0,605,King Guest Room (1 King Bed) Package Rate,,26,,,,2026-08-11 11:33:38,2026-08-11 11:33:38,
553,0,605,Executive King Studio,,10,,,,2026-08-11 11:33:39,2026-08-11 11:33:39,
554,0,605,King Studio With Sea View,,10,,,,2026-08-11 11:33:39,2026-08-11 11:33:39,
555,0,605,King Guest Room,,26,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/26ab97ec28edd2cae9b1fb2d9f5f17bd.jpg,,,2026-08-11 11:33:39,2026-08-11 11:33:39,527
556,0,605,King Deluxe Room With Balcony (1 King Bed) Package Rate,,23,,,,2026-08-11 11:33:40,2026-08-11 11:33:40,
557,0,605,King Room,,26,,,,2026-08-11 11:33:40,2026-08-11 11:33:40,
558,0,605,King Deluxe Room With Sea View (1 King Bed) Package Rate,,23,,,,2026-08-11 11:33:40,2026-08-11 11:33:40,
559,0,605,Executive Room Sea View With Balcony,,21,,,,2026-08-11 11:33:40,2026-08-11 11:33:40,
560,0,605,Executive King Studio With Sea View,,10,,,,2026-08-11 11:33:41,2026-08-11 11:33:41,
561,0,605,Deluxe King Studio,,10,,,,2026-08-11 11:33:41,2026-08-11 11:33:41,
562,0,605,King Executive Room With Sea View Balcony,,21,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/0f1bc505fc07be4e758409795704290d.jpg,,,2026-08-11 11:33:41,2026-08-11 11:33:41,538
563,0,605,Junior Suite With Balcony,,7,,,,2026-08-11 11:33:42,2026-08-11 11:33:42,
564,0,605,Junior Suite With Sea View,,7,,,,2026-08-11 11:33:42,2026-08-11 11:33:42,
565,0,605,Junior Suite Sea View With Balcony,,7,,,,2026-08-11 11:33:42,2026-08-11 11:33:42,
566,0,605,King Junior Suite With Sea View Balcony,,7,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/00a4ba4abb3658cb4f35fc5a85312c7f.jpg,,,2026-08-11 11:33:43,2026-08-11 11:33:43,646
567,0,605,Two Bedroom Family Suite,,8,,,,2026-08-11 11:33:43,2026-08-11 11:33:43,
568,0,605,Two Bedroom Family Suite Sea View With Balcony,,8,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/73547dc526e16fe5fdac4b669c290c7b.jpg,,,2026-08-11 11:33:44,2026-08-11 11:33:44,1561
569,0,605,Two Bedroom Family Suite With Sea View,,8,,,,2026-08-11 11:33:45,2026-08-11 11:33:45,
570,0,605,Loft Apartment,,15,,,,2026-08-11 11:33:45,2026-08-11 11:33:45,
571,0,605,Loft Apartment With Sea View,,15,,,,2026-08-11 11:33:45,2026-08-11 11:33:45,
572,0,605,Three Bedroom Family Apartment,,13,,,,2026-08-11 11:33:45,2026-08-11 11:33:45,
573,0,605,Three Bedroom Family Suite With Balcony,,8,,,,2026-08-11 11:33:45,2026-08-11 11:33:45,
574,0,605,Three Bedroom Family Suite Sea View With Balcony,,8,,,,2026-08-11 11:33:45,2026-08-11 11:33:45,
575,0,605,3 Bedrooms Family Suite With Sea View,,8,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/4e6ec2460e264fcd4a5a81c135867a1a.jpg,,,2026-08-11 11:33:45,2026-08-11 11:33:45,1981
576,0,605,Four Bedroom Family Suite With Balcony,,8,,,,2026-08-11 11:33:46,2026-08-11 11:33:46,
577,0,605,Four Bedroom Family Suite Sea View With Balcony,,8,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/b35049b5f1bf7b5c96a98af05c36ee80.jpg,,,2026-08-11 11:33:46,2026-08-11 11:33:46,2820
578,0,605,Four Bedroom Family Suite,,8,,,,2026-08-11 11:33:47,2026-08-11 11:33:47,
579,0,605,Four Bedroom Family Suite With Sea View,,8,,,,2026-08-11 11:33:48,2026-08-11 11:33:48,
580,0,605,Royal Suite,,6,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/42c8c90afe1baee9a173cce58b2c704f.jpg,,,2026-08-11 11:33:48,2026-08-11 11:33:48,2820
581,0,605,Guest Room,,26,,,,2026-08-11 11:33:49,2026-08-11 11:33:49,
582,0,605,Twin Studio With Sea View,,10,,,,2026-08-11 11:33:49,2026-08-11 11:33:49,
583,0,605,Twin Deluxe Room With Sea View Balcony (2 Twin Beds) Package Rate,,23,,,,2026-08-11 11:33:49,2026-08-11 11:33:49,
584,0,605,Two Bedroom Family Suite With Balcony,,8,,,,2026-08-11 11:33:49,2026-08-11 11:33:49,
585,0,605,3 Bedroom Family Suite W/ Sea View Balcony,,8,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/73547dc526e16fe5fdac4b669c290c7b.jpg,,,2026-08-11 11:33:50,2026-08-11 11:33:50,1894
586,0,606,Deluxe Jbr Walk View Room,,23,,,,2026-08-11 11:34:05,2026-08-11 11:34:05,
587,0,606,Deluxe Partial Sea View,,23,,,,2026-08-11 11:34:06,2026-08-11 11:34:06,
588,0,606,Deluxe Sea And Ain Dubai View,,23,,,,2026-08-11 11:34:06,2026-08-11 11:34:06,
589,0,606,"Deluxe, King Bed, Accessible",,18,https://cdn.bookmepk.com/sky/assets/images/hotels/rooms/dd919531b8e78f1b11264cd89086d1a2.jpg,,,2026-08-11 11:34:06,2026-08-11 11:34:06,409
590,0,606,"Deluxe Room, 2 Queen Beds",,23,,,,2026-08-11 11:34:07,2026-08-11 11:34:07,
591,0,606,"Deluxe Room, 1 King Bed",,23,,,,2026-08-11 11:34:07,2026-08-11 11:34:07,
